DataMovimento;CodLinha;NomeLinha;TipoPassageiro;NomePassageiro;Demanda
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;9;Vt. Identificação;7
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;11;Idoso Identificação;107
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;12;Estudante com débito;408
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;16;Grat. Deficiente - S/Acomp;27
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;32;Gratuidade Infantil;1
01/02/2022;49;Siqueira/Oliveira Paiva/Washington Soares;37;VT Beneficio Piloto BUM;1
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;3;Estudante;57
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;4;Gratuidade Idoso;3912
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;5;Vale-transporte (vermelho);41
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;6;Crachá Empresas;2
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;9;Vt. Identificação;55
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;11;Idoso Identificação;826
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;12;Estudante com débito;2970
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;15;Projovem;23
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;16;Grat. Deficiente - S/Acomp;325
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;31;Vt. Institucional;11
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;32;Gratuidade Infantil;6
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;33;Vale-Trasnporte ENEM;1
01/02/2022;50;Siqueira/Papicu/Washington Soares       ;37;VT Beneficio Piloto BUM;30
01/02/2022;51;Grande Circular I;3;Estudante;26
01/02/2022;51;Grande Circular I;4;Gratuidade Idoso;3249
01/02/2022;51;Grande Circular I;5;Vale-transporte (vermelho);24
01/02/2022;51;Grande Circular I;9;Vt. Identificação;73
01/02/2022;51;Grande Circular I;11;Idoso Identificação;563
01/02/2022;51;Grande Circular I;12;Estudante com débito;2012
01/02/2022;51;Grande Circular I;15;Projovem;29
01/02/2022;51;Grande Circular I;16;Grat. Deficiente - S/Acomp;186
01/02/2022;51;Grande Circular I;31;Vt. Institucional;9
01/02/2022;51;Grande Circular I;32;Gratuidade Infantil;8
01/02/2022;51;Grande Circular I;37;VT Beneficio Piloto BUM;15
01/02/2022;52;Grande Circular II                      ;2;Popular;1
01/02/2022;52;Grande Circular II                      ;3;Estudante;27
01/02/2022;52;Grande Circular II                      ;4;Gratuidade Idoso;3350
01/02/2022;52;Grande Circular II                      ;5;Vale-transporte (vermelho);23
01/02/2022;52;Grande Circular II                      ;9;Vt. Identificação;90
01/02/2022;52;Grande Circular II                      ;11;Idoso Identificação;569
01/02/2022;52;Grande Circular II                      ;12;Estudante com débito;2045
01/02/2022;52;Grande Circular II                      ;15;Projovem;22
01/02/2022;52;Grande Circular II                      ;16;Grat. Deficiente - S/Acomp;208
01/02/2022;52;Grande Circular II                      ;31;Vt. Institucional;6
01/02/2022;52;Grande Circular II                      ;32;Gratuidade Infantil;2
01/02/2022;52;Grande Circular II                      ;37;VT Beneficio Piloto BUM;16
01/02/2022;53;Messejana/Papicu/Washington Soares      ;2;Popular;1
01/02/2022;53;Messejana/Papicu/Washington Soares      ;3;Estudante;7
01/02/2022;53;Messejana/Papicu/Washington Soares      ;4;Gratuidade Idoso;1337
01/02/2022;53;Messejana/Papicu/Washington Soares      ;5;Vale-transporte (vermelho);4
01/02/2022;53;Messejana/Papicu/Washington Soares      ;9;Vt. Identificação;19
01/02/2022;53;Messejana/Papicu/Washington Soares      ;11;Idoso Identificação;342
01/02/2022;53;Messejana/Papicu/Washington Soares      ;12;Estudante com débito;1118
01/02/2022;53;Messejana/Papicu/Washington Soares      ;15;Projovem;5
01/02/2022;53;Messejana/Papicu/Washington Soares      ;16;Grat. Deficiente - S/Acomp;154
01/02/2022;53;Messejana/Papicu/Washington Soares      ;31;Vt. Institucional;2
01/02/2022;53;Messejana/Papicu/Washington Soares      ;32;Gratuidade Infantil;1
01/02/2022;53;Messejana/Papicu/Washington Soares      ;37;VT Beneficio Piloto BUM;5
01/02/2022;55;Corujão/Grande Circular I               ;3;Estudante;1
01/02/2022;55;Corujão/Grande Circular I               ;4;Gratuidade Idoso;119
01/02/2022;55;Corujão/Grande Circular I               ;5;Vale-transporte (vermelho);2
01/02/2022;55;Corujão/Grande Circular I               ;11;Idoso Identificação;6
01/02/2022;55;Corujão/Grande Circular I               ;12;Estudante com débito;38
01/02/2022;55;Corujão/Grande Circular I               ;16;Grat. Deficiente - S/Acomp;1
01/02/2022;55;Corujão/Grande Circular I               ;31;Vt. Institucional;1
01/02/2022;56;Corujão/Grande Circular II              ;4;Gratuidade Idoso;76
01/02/2022;56;Corujão/Grande Circular II              ;5;Vale-transporte (vermelho);6
01/02/2022;56;Corujão/Grande Circular II              ;9;Vt. Identificação;1
01/02/2022;56;Corujão/Grande Circular II              ;11;Idoso Identificação;3
01/02/2022;56;Corujão/Grande Circular II              ;12;Estudante com débito;15
01/02/2022;56;Corujão/Grande Circular II              ;15;Projovem;1
01/02/2022;56;Corujão/Grande Circular II              ;16;Grat. Deficiente - S/Acomp;4
01/02/2022;56;Corujão/Grande Circular II              ;31;Vt. Institucional;3
01/02/2022;56;Corujão/Grande Circular II              ;32;Gratuidade Infantil;1
01/02/2022;57;Corujão/Jardim Iracema                  ;3;Estudante;1
01/02/2022;57;Corujão/Jardim Iracema                  ;4;Gratuidade Idoso;14
01/02/2022;57;Corujão/Jardim Iracema                  ;5;Vale-transporte (vermelho);3
01/02/2022;57;Corujão/Jardim Iracema                  ;12;Estudante com débito;3
01/02/2022;57;Corujão/Jardim Iracema                  ;15;Projovem;1
01/02/2022;57;Corujão/Jardim Iracema                  ;31;Vt. Institucional;5
01/02/2022;58;Corujão/Jardim Guanabara/N Assunção II  ;4;Gratuidade Idoso;18
01/02/2022;58;Corujão/Jardim Guanabara/N Assunção II  ;12;Estudante com débito;6
01/02/2022;58;Corujão/Jardim Guanabara/N Assunção II  ;31;Vt. Institucional;1
01/02/2022;60;Parquelândia/Parangaba                  ;3;Estudante;31
01/02/2022;60;Parquelândia/Parangaba                  ;4;Gratuidade Idoso;1167
01/02/2022;60;Parquelândia/Parangaba                  ;5;Vale-transporte (vermelho);6
01/02/2022;60;Parquelândia/Parangaba                  ;6;Crachá Empresas;4
01/02/2022;60;Parquelândia/Parangaba                  ;9;Vt. Identificação;17
01/02/2022;60;Parquelândia/Parangaba                  ;11;Idoso Identificação;374
01/02/2022;60;Parquelândia/Parangaba                  ;12;Estudante com débito;758
01/02/2022;60;Parquelândia/Parangaba                  ;15;Projovem;8
01/02/2022;60;Parquelândia/Parangaba                  ;16;Grat. Deficiente - S/Acomp;84
01/02/2022;60;Parquelândia/Parangaba                  ;31;Vt. Institucional;1
01/02/2022;60;Parquelândia/Parangaba                  ;32;Gratuidade Infantil;3
01/02/2022;60;Parquelândia/Parangaba                  ;37;VT Beneficio Piloto BUM;18
01/02/2022;63;Corujão/Bom Jardim                      ;3;Estudante;2
01/02/2022;63;Corujão/Bom Jardim                      ;4;Gratuidade Idoso;15
01/02/2022;63;Corujão/Bom Jardim                      ;5;Vale-transporte (vermelho);4
01/02/2022;63;Corujão/Bom Jardim                      ;9;Vt. Identificação;3
01/02/2022;63;Corujão/Bom Jardim                      ;12;Estudante com débito;11
01/02/2022;63;Corujão/Bom Jardim                      ;15;Projovem;1
01/02/2022;63;Corujão/Bom Jardim                      ;31;Vt. Institucional;3
01/02/2022;65;Siqueira/13 de Maio/Assembleia;2;Popular;1
01/02/2022;65;Siqueira/13 de Maio/Assembleia;3;Estudante;1
01/02/2022;65;Siqueira/13 de Maio/Assembleia;4;Gratuidade Idoso;425
01/02/2022;65;Siqueira/13 de Maio/Assembleia;5;Vale-transporte (vermelho);2
01/02/2022;65;Siqueira/13 de Maio/Assembleia;9;Vt. Identificação;1
01/02/2022;65;Siqueira/13 de Maio/Assembleia;11;Idoso Identificação;99
01/02/2022;65;Siqueira/13 de Maio/Assembleia;12;Estudante com débito;261
01/02/2022;65;Siqueira/13 de Maio/Assembleia;16;Grat. Deficiente - S/Acomp;2
01/02/2022;65;Siqueira/13 de Maio/Assembleia;28;Transbordo;47
01/02/2022;65;Siqueira/13 de Maio/Assembleia;31;Vt. Institucional;1
01/02/2022;65;Siqueira/13 de Maio/Assembleia;37;VT Beneficio Piloto BUM;3
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;3;Estudante;15
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;4;Gratuidade Idoso;2076
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;5;Vale-transporte (vermelho);10
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;9;Vt. Identificação;12
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;11;Idoso Identificação;509
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;12;Estudante com débito;1407
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;15;Projovem;8
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;16;Grat. Deficiente - S/Acomp;112
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;32;Gratuidade Infantil;1
01/02/2022;66;Parangaba/Papicu/Aeroporto              ;37;VT Beneficio Piloto BUM;13
01/02/2022;67;Lagoa/Albert Sabin                      ;3;Estudante;3
01/02/2022;67;Lagoa/Albert Sabin                      ;4;Gratuidade Idoso;186
01/02/2022;67;Lagoa/Albert Sabin                      ;9;Vt. Identificação;8
01/02/2022;67;Lagoa/Albert Sabin                      ;11;Idoso Identificação;40
01/02/2022;67;Lagoa/Albert Sabin                      ;12;Estudante com débito;119
01/02/2022;67;Lagoa/Albert Sabin                      ;15;Projovem;3
01/02/2022;67;Lagoa/Albert Sabin                      ;16;Grat. Deficiente - S/Acomp;13
01/02/2022;67;Lagoa/Albert Sabin                      ;37;VT Beneficio Piloto BUM;5
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;3;Estudante;1
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;4;Gratuidade Idoso;479
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;5;Vale-transporte (vermelho);1
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;9;Vt. Identificação;1
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;11;Idoso Identificação;121
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;12;Estudante com débito;297
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;15;Projovem;2
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;16;Grat. Deficiente - S/Acomp;10
01/02/2022;68;Messejana/Papicu/Cambeba/LJ;31;Vt. Institucional;1
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;4;Gratuidade Idoso;578
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;5;Vale-transporte (vermelho);4
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;6;Crachá Empresas;2
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;9;Vt. Identificação;26
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;11;Idoso Identificação;123
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;12;Estudante com débito;426
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;15;Projovem;2
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;16;Grat. Deficiente - S/Acomp;40
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;31;Vt. Institucional;1
01/02/2022;69;Lagoa/Papicu/Via Expressa               ;37;VT Beneficio Piloto BUM;8
01/02/2022;70;Cuca Barra/Parangaba;3;Estudante;20
01/02/2022;70;Cuca Barra/Parangaba;4;Gratuidade Idoso;1537
01/02/2022;70;Cuca Barra/Parangaba;5;Vale-transporte (vermelho);26
01/02/2022;70;Cuca Barra/Parangaba;6;Crachá Empresas;2
01/02/2022;70;Cuca Barra/Parangaba;9;Vt. Identificação;40
01/02/2022;70;Cuca Barra/Parangaba;11;Idoso Identificação;482
01/02/2022;70;Cuca Barra/Parangaba;12;Estudante com débito;982
01/02/2022;70;Cuca Barra/Parangaba;15;Projovem;5
01/02/2022;70;Cuca Barra/Parangaba;16;Grat. Deficiente - S/Acomp;88
01/02/2022;70;Cuca Barra/Parangaba;31;Vt. Institucional;5
01/02/2022;70;Cuca Barra/Parangaba;32;Gratuidade Infantil;1
01/02/2022;70;Cuca Barra/Parangaba;37;VT Beneficio Piloto BUM;10
01/02/2022;71;Antônio Bezerra/Mucuripe                ;3;Estudante;34
01/02/2022;71;Antônio Bezerra/Mucuripe                ;4;Gratuidade Idoso;864
01/02/2022;71;Antônio Bezerra/Mucuripe                ;5;Vale-transporte (vermelho);2
01/02/2022;71;Antônio Bezerra/Mucuripe                ;9;Vt. Identificação;31
01/02/2022;71;Antônio Bezerra/Mucuripe                ;11;Idoso Identificação;189
01/02/2022;71;Antônio Bezerra/Mucuripe                ;12;Estudante com débito;517
01/02/2022;71;Antônio Bezerra/Mucuripe                ;15;Projovem;4
01/02/2022;71;Antônio Bezerra/Mucuripe                ;16;Grat. Deficiente - S/Acomp;36
01/02/2022;71;Antônio Bezerra/Mucuripe                ;31;Vt. Institucional;1
01/02/2022;71;Antônio Bezerra/Mucuripe                ;37;VT Beneficio Piloto BUM;44
01/02/2022;72;Antônio Bezerra/Parangaba               ;3;Estudante;2
01/02/2022;72;Antônio Bezerra/Parangaba               ;4;Gratuidade Idoso;1572
01/02/2022;72;Antônio Bezerra/Parangaba               ;5;Vale-transporte (vermelho);12
01/02/2022;72;Antônio Bezerra/Parangaba               ;6;Crachá Empresas;1
01/02/2022;72;Antônio Bezerra/Parangaba               ;9;Vt. Identificação;16
01/02/2022;72;Antônio Bezerra/Parangaba               ;11;Idoso Identificação;362
01/02/2022;72;Antônio Bezerra/Parangaba               ;12;Estudante com débito;583
01/02/2022;72;Antônio Bezerra/Parangaba               ;15;Projovem;5
01/02/2022;72;Antônio Bezerra/Parangaba               ;16;Grat. Deficiente - S/Acomp;58
01/02/2022;72;Antônio Bezerra/Parangaba               ;37;VT Beneficio Piloto BUM;9
01/02/2022;73;Siqueira/Praia de Iracema               ;3;Estudante;44
01/02/2022;73;Siqueira/Praia de Iracema               ;4;Gratuidade Idoso;1725
01/02/2022;73;Siqueira/Praia de Iracema               ;5;Vale-transporte (vermelho);11
01/02/2022;73;Siqueira/Praia de Iracema               ;9;Vt. Identificação;56
01/02/2022;73;Siqueira/Praia de Iracema               ;11;Idoso Identificação;417
01/02/2022;73;Siqueira/Praia de Iracema               ;12;Estudante com débito;1302
01/02/2022;73;Siqueira/Praia de Iracema               ;15;Projovem;7
01/02/2022;73;Siqueira/Praia de Iracema               ;16;Grat. Deficiente - S/Acomp;99
01/02/2022;73;Siqueira/Praia de Iracema               ;32;Gratuidade Infantil;3
01/02/2022;73;Siqueira/Praia de Iracema               ;37;VT Beneficio Piloto BUM;8
01/02/2022;74;Antônio Bezerra/Unifor                  ;3;Estudante;31
01/02/2022;74;Antônio Bezerra/Unifor                  ;4;Gratuidade Idoso;3965
01/02/2022;74;Antônio Bezerra/Unifor                  ;5;Vale-transporte (vermelho);52
01/02/2022;74;Antônio Bezerra/Unifor                  ;6;Crachá Empresas;1
01/02/2022;74;Antônio Bezerra/Unifor                  ;9;Vt. Identificação;39
01/02/2022;74;Antônio Bezerra/Unifor                  ;11;Idoso Identificação;1080
01/02/2022;74;Antônio Bezerra/Unifor                  ;12;Estudante com débito;2492
01/02/2022;74;Antônio Bezerra/Unifor                  ;15;Projovem;15
01/02/2022;74;Antônio Bezerra/Unifor                  ;16;Grat. Deficiente - S/Acomp;132
01/02/2022;74;Antônio Bezerra/Unifor                  ;31;Vt. Institucional;7
01/02/2022;74;Antônio Bezerra/Unifor                  ;32;Gratuidade Infantil;4
01/02/2022;74;Antônio Bezerra/Unifor                  ;37;VT Beneficio Piloto BUM;59
01/02/2022;75;Campus do Pici/Unifor                   ;2;Popular;2
01/02/2022;75;Campus do Pici/Unifor                   ;3;Estudante;5
01/02/2022;75;Campus do Pici/Unifor                   ;4;Gratuidade Idoso;1634
01/02/2022;75;Campus do Pici/Unifor                   ;5;Vale-transporte (vermelho);6
01/02/2022;75;Campus do Pici/Unifor                   ;6;Crachá Empresas;2
01/02/2022;75;Campus do Pici/Unifor                   ;9;Vt. Identificação;18
01/02/2022;75;Campus do Pici/Unifor                   ;11;Idoso Identificação;654
01/02/2022;75;Campus do Pici/Unifor                   ;12;Estudante com débito;1218
01/02/2022;75;Campus do Pici/Unifor                   ;15;Projovem;11
01/02/2022;75;Campus do Pici/Unifor                   ;16;Grat. Deficiente - S/Acomp;34
01/02/2022;75;Campus do Pici/Unifor                   ;31;Vt. Institucional;2
01/02/2022;75;Campus do Pici/Unifor                   ;32;Gratuidade Infantil;1
01/02/2022;75;Campus do Pici/Unifor                   ;37;VT Beneficio Piloto BUM;25
01/02/2022;76;Cj Ceará/Aldeota/Papicu;3;Estudante;18
01/02/2022;76;Cj Ceará/Aldeota/Papicu;4;Gratuidade Idoso;4865
01/02/2022;76;Cj Ceará/Aldeota/Papicu;5;Vale-transporte (vermelho);12
01/02/2022;76;Cj Ceará/Aldeota/Papicu;6;Crachá Empresas;1
01/02/2022;76;Cj Ceará/Aldeota/Papicu;9;Vt. Identificação;67
01/02/2022;76;Cj Ceará/Aldeota/Papicu;11;Idoso Identificação;953
01/02/2022;76;Cj Ceará/Aldeota/Papicu;12;Estudante com débito;3088
01/02/2022;76;Cj Ceará/Aldeota/Papicu;15;Projovem;9
01/02/2022;76;Cj Ceará/Aldeota/Papicu;16;Grat. Deficiente - S/Acomp;183
01/02/2022;76;Cj Ceará/Aldeota/Papicu;31;Vt. Institucional;5
01/02/2022;76;Cj Ceará/Aldeota/Papicu;32;Gratuidade Infantil;4
01/02/2022;76;Cj Ceará/Aldeota/Papicu;37;VT Beneficio Piloto BUM;73
01/02/2022;77;Parangaba/Mucuripe                      ;3;Estudante;43
01/02/2022;77;Parangaba/Mucuripe                      ;4;Gratuidade Idoso;2204
01/02/2022;77;Parangaba/Mucuripe                      ;5;Vale-transporte (vermelho);11
01/02/2022;77;Parangaba/Mucuripe                      ;9;Vt. Identificação;55
01/02/2022;77;Parangaba/Mucuripe                      ;11;Idoso Identificação;571
01/02/2022;77;Parangaba/Mucuripe                      ;12;Estudante com débito;1521
01/02/2022;77;Parangaba/Mucuripe                      ;15;Projovem;14
01/02/2022;77;Parangaba/Mucuripe                      ;16;Grat. Deficiente - S/Acomp;101
01/02/2022;77;Parangaba/Mucuripe                      ;31;Vt. Institucional;4
01/02/2022;77;Parangaba/Mucuripe                      ;32;Gratuidade Infantil;11
01/02/2022;77;Parangaba/Mucuripe                      ;37;VT Beneficio Piloto BUM;13
01/02/2022;79;Antônio Bezerra/Náutico                 ;3;Estudante;15
01/02/2022;79;Antônio Bezerra/Náutico                 ;4;Gratuidade Idoso;901
01/02/2022;79;Antônio Bezerra/Náutico                 ;5;Vale-transporte (vermelho);7
01/02/2022;79;Antônio Bezerra/Náutico                 ;9;Vt. Identificação;18
